grid_lat,grid_lon,year,month,Plastic_Density_kg_km2,Plastic_Record_Count,Plastic_Types_Present,Ocean_Zone,Species_Count,Unique_Species,Taxonomic_Groups,Dominant_IUCN,Observation_Types,SST_C,pH,Species_Obs,Heatwave_Pct,Country,Waste_Source,Coastal_Risk,Recycling_Rate_Pct,Avg_Temp_C,Temp_Change_C,co2_ppm,CO2_Change_ppm,Sea_Level_Change_mm,Regional_Contribution_Pct,Habitat_Type
17,88,2016,5.0,0.0382908650601408,1.0,PET,Bay_of_Bengal,,,,,,28.52,8.103399999999999,123.0,0.4,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
17,91,2015,10.0,0.0231796706445704,1.0,PVC,Andaman_Sea,,,,,,28.610000000000003,8.0198,124.6,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,12.78,Open_Ocean
17,92,2015,12.0,0.0213313416315521,1.0,PE,Andaman_Sea,,,,,,27.054,8.0694,131.8,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,12.78,Open_Ocean
17,93,2016,4.0,0.0335413662253792,1.0,PS,Andaman_Sea,,,,,,28.68,8.05475,114.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,12.78,Open_Ocean
18,72,2015,,,,,Arabian_Sea,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
18,72,2017,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,35.33,Open_Ocean
18,72,2018,,,,,Arabian_Sea,4.0,3.0,Aves|Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Open_Ocean
18,72,2019,,,,,Arabian_Sea,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Open_Ocean
18,72,2020,,,,,Arabian_Sea,6.0,2.0,Aves|Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Open_Ocean
18,72,2021,,,,,Arabian_Sea,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Open_Ocean
18,72,2022,,,,,Arabian_Sea,10.0,3.0,Mammalia|Pisces,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Open_Ocean
18,72,2023,,,,,Arabian_Sea,4.0,2.0,Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Open_Ocean
18,72,2024,,,,,Arabian_Sea,64.0,8.0,Aves|Mammalia|Pisces,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
18,72,2025,,,,,Arabian_Sea,39.0,13.0,Aves|Mammalia|Pisces|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
18,73,2015,1.0,0.0170194284072207,1.0,PVC,Arabian_Sea,2.0,2.0,Aves,LC/Not Evaluated,Scientific,29.110000000000003,8.006,103.2,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
18,73,2016,,,,,Arabian_Sea,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
18,73,2017,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,35.33,Open_Ocean
18,73,2018,,,,,Arabian_Sea,6.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Open_Ocean
18,73,2020,,,,,Arabian_Sea,8.0,6.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Open_Ocean
18,73,2021,,,,,Arabian_Sea,13.0,8.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Open_Ocean
18,73,2023,,,,,Arabian_Sea,6.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Open_Ocean
18,73,2024,,,,,Arabian_Sea,22.0,7.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
18,73,2025,,,,,Arabian_Sea,75.0,17.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
18,74,2015,,,,,Arabian_Sea,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
18,74,2016,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
18,74,2018,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Open_Ocean
18,74,2019,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Open_Ocean
18,74,2020,,,,,Arabian_Sea,8.0,7.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Open_Ocean
18,74,2021,,,,,Arabian_Sea,9.0,4.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Open_Ocean
18,74,2022,,,,,Arabian_Sea,9.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Open_Ocean
18,74,2023,,,,,Arabian_Sea,28.0,6.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Open_Ocean
18,74,2024,,,,,Arabian_Sea,22.0,6.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
18,74,2025,,,,,Arabian_Sea,85.0,10.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
18,75,2024,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
18,75,2025,,,,,Arabian_Sea,4.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
18,76,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
18,77,2025,,,,,Bay_of_Bengal,5.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,78,2023,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Open_Ocean
18,78,2025,,,,,Bay_of_Bengal,2.0,1.0,Aves,LC,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,79,2018,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Open_Ocean
18,79,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
18,79,2025,,,,,Bay_of_Bengal,10.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,80,2016,6.0,0.0017135586885029,1.0,PP,Bay_of_Bengal,,,,,,28.44,8.0762,125.2,0.2,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
18,80,2025,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,81,2025,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,82,2016,8.0,0.0201758979670877,1.0,PP,Bay_of_Bengal,,,,,,26.782,8.080200000000001,124.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
18,82,2018,,,,,Bay_of_Bengal,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Open_Ocean
18,82,2025,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,83,2021,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Open_Ocean
18,83,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
18,83,2025,,,,,Bay_of_Bengal,15.0,9.0,Aves|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,84,2020,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,26.26,Open_Ocean
18,84,2023,,,,,Bay_of_Bengal,1.0,1.0,Reptilia,VU,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Open_Ocean
18,84,2025,,,,,Bay_of_Bengal,5.0,3.0,Aves|Reptilia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
18,91,2016,4.0,0.0136029921345047,1.0,PET,Andaman_Sea,,,,,,28.68,8.05475,114.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,12.78,Open_Ocean
19,65,2016,3.0,0.0272710623513636,1.0,PS,Arabian_Sea,,,,,,28.316000000000003,8.044799999999999,122.4,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
19,68,2015,2.0,0.0404284647286782,1.0,PP,Arabian_Sea,,,,,,27.8575,8.02175,123.0,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
19,68,2015,11.0,0.0035706793345004,1.0,PS,Arabian_Sea,,,,,,29.31,8.07125,105.75,0.25,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
19,72,2017,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,35.33,Mangrove
19,72,2018,,,,,Arabian_Sea,2.0,2.0,Aves|Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Mangrove
19,72,2019,,,,,Arabian_Sea,12.0,4.0,Aves|Mammalia|Pisces,CR,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Mangrove
19,72,2020,,,,,Arabian_Sea,7.0,2.0,Mammalia|Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Mangrove
19,72,2021,,,,,Arabian_Sea,5.0,3.0,Aves|Pisces,CR,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Mangrove
19,72,2022,,,,,Arabian_Sea,5.0,5.0,Aves|Mammalia|Pisces,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Mangrove
19,72,2023,,,,,Arabian_Sea,7.0,4.0,Aves|Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Mangrove
19,72,2024,,,,,Arabian_Sea,7.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Mangrove
19,72,2025,,,,,Arabian_Sea,49.0,14.0,Aves|Pisces,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Mangrove
19,73,2015,,,,,Arabian_Sea,3.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Mangrove
19,73,2016,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Mangrove
19,73,2017,,,,,Arabian_Sea,2.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,35.33,Mangrove
19,73,2018,,,,,Arabian_Sea,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Mangrove
19,73,2019,,,,,Arabian_Sea,3.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Mangrove
19,73,2020,,,,,Arabian_Sea,13.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Mangrove
19,73,2021,,,,,Arabian_Sea,15.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Mangrove
19,73,2022,,,,,Arabian_Sea,4.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Mangrove
19,73,2023,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Mangrove
19,73,2024,,,,,Arabian_Sea,6.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Mangrove
19,73,2025,,,,,Arabian_Sea,90.0,17.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Mangrove
19,74,2016,5.0,0.0147471813557795,1.0,PS,Arabian_Sea,,,,,,28.52,8.103399999999999,123.0,0.4,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
19,74,2023,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Open_Ocean
19,75,2020,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Open_Ocean
19,75,2025,,,,,Arabian_Sea,5.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
19,76,2025,,,,,Bay_of_Bengal,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,77,2025,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,78,2021,,,,,Bay_of_Bengal,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Open_Ocean
19,78,2025,,,,,Bay_of_Bengal,7.0,3.0,Aves,LC,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,79,2025,,,,,Bay_of_Bengal,21.0,8.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,80,2025,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,82,2018,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Open_Ocean
19,82,2023,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Open_Ocean
19,82,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
19,82,2025,,,,,Bay_of_Bengal,4.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,83,2016,1.0,0.0038817112746943,1.0,PE,Bay_of_Bengal,,,,,,29.292,8.0472,119.0,0.2,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
19,83,2023,,,,,Bay_of_Bengal,5.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Open_Ocean
19,83,2024,,,,,Bay_of_Bengal,10.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
19,83,2025,,,,,Bay_of_Bengal,16.0,10.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,84,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
19,84,2025,,,,,Bay_of_Bengal,12.0,3.0,Aves|Reptilia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,85,2015,11.0,0.0071127004675568,1.0,PE,Bay_of_Bengal,,,,,,29.31,8.07125,105.75,0.25,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Open_Ocean
19,85,2016,,,,,Bay_of_Bengal,5.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
19,85,2018,,,,,Bay_of_Bengal,1.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Open_Ocean
19,85,2022,,,,,Bay_of_Bengal,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Open_Ocean
19,85,2023,,,,,Bay_of_Bengal,9.0,2.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Open_Ocean
19,85,2024,,,,,Bay_of_Bengal,17.0,6.0,Aves|Mammalia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
19,85,2025,,,,,Bay_of_Bengal,45.0,10.0,Aves|Mammalia|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,86,2025,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
19,91,2016,4.0,0.0400166218031608,1.0,PE,Andaman_Sea,,,,,,28.68,8.05475,114.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,12.78,Open_Ocean
19,92,2015,5.0,0.0309719199916694,1.0,PVC,Andaman_Sea,,,,,,28.5575,8.07275,116.5,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,12.78,Open_Ocean
19,93,2016,8.0,0.0201520902240617,1.0,PET,Andaman_Sea,,,,,,26.782,8.080200000000001,124.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,12.78,Open_Ocean
20,70,2015,1.0,0.0356858290569234,1.0,PE,Arabian_Sea,,,,,,29.110000000000003,8.006,103.2,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
20,70,2016,8.0,0.0153781277085154,1.0,PE,Arabian_Sea,,,,,,26.782,8.080200000000001,124.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
20,70,2022,,,,,Arabian_Sea,1.0,1.0,Pisces,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Open_Ocean
20,70,2024,,,,,Arabian_Sea,3.0,1.0,Aves,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
20,70,2025,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
20,71,2024,,,,,Arabian_Sea,3.0,1.0,Aves,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
20,71,2025,,,,,Arabian_Sea,3.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
20,72,2024,,,,,Arabian_Sea,2.0,1.0,Pisces,CR,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Mangrove
20,72,2025,,,,,Arabian_Sea,5.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Mangrove
20,73,2022,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Mangrove
20,73,2025,,,,,Arabian_Sea,26.0,10.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Mangrove
20,74,2019,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Open_Ocean
20,74,2024,,,,,Arabian_Sea,4.0,1.0,Aves,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
20,74,2025,,,,,Arabian_Sea,10.0,1.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
20,75,2016,3.0,0.0036003753625599,1.0,PS,Arabian_Sea,,,,,,28.316000000000003,8.044799999999999,122.4,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
20,75,2024,,,,,Arabian_Sea,3.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
20,75,2025,,,,,Arabian_Sea,25.0,9.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
20,76,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
20,77,2015,1.0,0.0063695377545718,1.0,PP,Bay_of_Bengal,,,,,,29.110000000000003,8.006,103.2,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Open_Ocean
20,77,2016,4.0,0.0086518353269198,1.0,PP,Bay_of_Bengal,,,,,,28.68,8.05475,114.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
20,77,2021,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Open_Ocean
20,77,2025,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
20,78,2015,3.0,0.0108697871250912,1.0,PP,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,28.492,8.0546,120.8,0.4,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Open_Ocean
20,78,2024,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Open_Ocean
20,78,2025,,,,,Bay_of_Bengal,3.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Open_Ocean
20,79,2017,,,,,Bay_of_Bengal,3.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Open_Ocean
