species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,iucn_red_list_status,grid_lat,grid_lon,Habitat_Type
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,28.4649108344,76.8934613427,India,Coastal India / Marine,,2024,3,iNaturalist,Scientific,213520422,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,28,76,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,22.1800216667,73.4771,India,Coastal India / Marine,,2024,4,iNaturalist,Scientific,212815684,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,22,73,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,22.1695866667,73.471765,India,Coastal India / Marine,,2024,4,iNaturalist,Scientific,212815649,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,22,73,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,25.2034433938,75.8638684494,India,Coastal India / Marine,,2024,4,iNaturalist,Scientific,211744263,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,25,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.1564369108,77.5199431205,India,Coastal India / Marine,,2023,11,iNaturalist,Scientific,211200900,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,27,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,9.5008444485,76.4238148886,India,Tamil Nadu / Kerala,,2024,3,iNaturalist,Scientific,209695630,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,9.7281536127,76.344540105,India,Tamil Nadu / Kerala,,2024,3,iNaturalist,Scientific,209241796,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,26.6052058205,93.2996583772,India,Coastal India / Marine,,2024,4,iNaturalist,Scientific,206987810,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,26,93,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,22.3469987803,72.5479616575,India,Coastal India / Marine,,2024,4,iNaturalist,Scientific,206907187,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,22,72,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.1754866667,78.0424933333,India,Coastal India / Marine,,2024,2,iNaturalist,Scientific,204608290,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,27,78,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,22.3462070768,72.5456790626,India,Coastal India / Marine,,2024,3,iNaturalist,Scientific,203863306,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,22,72,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.1770124359,78.0413562788,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,203307726,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,27,78,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,24.607375,75.5151111111,India,Coastal India / Marine,,2024,3,iNaturalist,Scientific,202929609,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,24,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,22.4208196859,72.4575502086,India,Coastal India / Marine,,2024,1,iNaturalist,Scientific,202779063,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,22,72,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,25.9775867,76.5532869,India,Coastal India / Marine,,2024,2,iNaturalist,Scientific,202064791,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,25,76,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,26.658675,93.481354,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,201793548,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,26,93,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.1382986,72.4110196,India,Coastal India / Marine,,2016,12,iNaturalist,Scientific,201485592,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,27,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.1382986,72.4110196,India,Coastal India / Marine,,2016,12,iNaturalist,Scientific,201485568,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,27,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,9.6900142168,76.2378376208,India,Tamil Nadu / Kerala,,2024,3,iNaturalist,Scientific,201095993,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,9.6906826638,76.2098985871,India,Tamil Nadu / Kerala,,2024,3,iNaturalist,Scientific,201095919,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,9.7340963764,76.2542211764,India,Tamil Nadu / Kerala,,2024,3,iNaturalist,Scientific,201095840,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.2431116667,76.387925,India,Coastal India / Marine,,2024,2,iNaturalist,Scientific,200627544,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,27,76,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,8.1132455275,77.4731346163,India,Tamil Nadu / Kerala,,2024,2,iNaturalist,Scientific,200291410,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,8,77,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,20.7489357594,87.0007957891,India,Coastal India / Marine,,2024,2,iNaturalist,Scientific,200096070,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,20,87,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,12.0400924369,75.2974850312,India,Coastal India / Marine,,2023,11,iNaturalist,Scientific,199984007,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,12,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,12.0400924369,75.2974850312,India,Coastal India / Marine,,2023,11,iNaturalist,Scientific,199983191,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,12,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,12.0400924369,75.2974850312,India,Coastal India / Marine,,2023,11,iNaturalist,Scientific,199982986,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,12,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,22.9155151866,72.6303013521,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,199277535,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,22,72,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,21.3550114,81.7284553,India,Coastal India / Marine,,2020,12,iNaturalist,Scientific,199258811,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,21,81,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,21.4871199,81.8934484,India,Coastal India / Marine,,2020,11,iNaturalist,Scientific,199232619,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,21,81,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,19.8947403058,85.4389893014,India,Coastal India / Marine,,2024,2,iNaturalist,Scientific,199116271,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,19,85,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,25.9357666667,76.4002527778,India,Coastal India / Marine,,2024,1,iNaturalist,Scientific,198806527,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,25,76,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,24.2555772131,71.1911451128,India,Coastal India / Marine,,2023,12,iNaturalist,Scientific,198550586,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,24,71,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.6838087,72.1292705,India,Coastal India / Marine,,2024,1,iNaturalist,Scientific,198042392,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1291444733,71.7911414471,India,Coastal India / Marine,,2023,12,iNaturalist,Scientific,198008235,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,71,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,26.8723582752,78.5641163665,India,Coastal India / Marine,,2018,1,iNaturalist,Scientific,196294883,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,26,78,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,19.1436615704,72.9634967052,India,Maharashtra (Coastal),,2023,5,iNaturalist,Scientific,196287847,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,19,72,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,20.2717885,79.3875706,India,Coastal India / Marine,,2024,1,iNaturalist,Scientific,196044592,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,20,79,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.4620524013,88.3508226648,India,West Bengal / Assam,,2023,12,iNaturalist,Scientific,195027354,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,88,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,26.0422783333,76.473565,India,Coastal India / Marine,,2023,12,iNaturalist,Scientific,194915603,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,26,76,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,26.842637119,70.7278550397,India,Coastal India / Marine,,2020,2,iNaturalist,Scientific,194206658,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,26,70,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,12.3166170555,76.5489351157,India,Tamil Nadu / Kerala,,2023,12,iNaturalist,Scientific,194172406,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,12,76,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,15.8147761,74.5234998,India,Coastal India / Marine,,2023,12,iNaturalist,Scientific,194027363,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,15,74,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,28.4934816,77.2670217,India,Coastal India / Marine,,2019,4,iNaturalist,Scientific,193996707,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,18.2924635453,74.7761448326,India,Coastal India / Marine,,2023,12,iNaturalist,Scientific,193096248,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,18,74,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,18.2916136656,74.7861860718,India,Coastal India / Marine,,2023,12,iNaturalist,Scientific,192704229,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,18,74,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,29.123449,79.316617,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,191086862,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1845888929,72.4587731679,India,Coastal India / Marine,,2018,2,iNaturalist,Scientific,190160086,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.0100464001,72.4289748883,India,Coastal India / Marine,,2017,4,iNaturalist,Scientific,190160085,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1619346525,72.4474767911,India,Coastal India / Marine,,2017,2,iNaturalist,Scientific,190160083,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1437672465,72.5124731825,India,Coastal India / Marine,,2017,1,iNaturalist,Scientific,190160082,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1511532049,72.569148342,India,Coastal India / Marine,,2017,2,iNaturalist,Scientific,190160081,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.0823249241,72.445026937,India,Coastal India / Marine,,2016,12,iNaturalist,Scientific,190160080,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.0743001179,72.4495394873,India,Coastal India / Marine,,2015,12,iNaturalist,Scientific,190160079,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.0639854825,72.3021767106,India,Coastal India / Marine,,2016,2,iNaturalist,Scientific,190160076,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.0529221623,72.5932103967,India,Coastal India / Marine,,2017,1,iNaturalist,Scientific,190160075,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1217628192,72.5605650207,India,Coastal India / Marine,,2019,2,iNaturalist,Scientific,190160074,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.195686233,72.5913064683,India,Coastal India / Marine,,2018,2,iNaturalist,Scientific,190160073,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,23.1034427124,72.475232431,India,Coastal India / Marine,,2016,10,iNaturalist,Scientific,190160072,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,12.5394476235,74.95873712,India,Coastal India / Marine,,2023,11,iNaturalist,Scientific,190080365,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,12,74,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,12.5394476235,74.95873712,India,Coastal India / Marine,,2023,11,iNaturalist,Scientific,190080053,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,12,74,Coral_Reef
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,28.4743152575,77.5039901957,India,Coastal India / Marine,,2023,10,iNaturalist,Scientific,188772333,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,28.338742434,77.6192162186,India,Coastal India / Marine,,2023,10,iNaturalist,Scientific,185894956,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,19.8964641,85.4381683,India,Coastal India / Marine,,2022,1,iNaturalist,Scientific,184718128,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,19,85,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,19.8971725,85.437475,India,Coastal India / Marine,,2022,1,iNaturalist,Scientific,177134161,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,19,85,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,18.8772346,72.9283391,India,Maharashtra (Coastal),,2015,1,iNaturalist,Scientific,172625451,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,18,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,18.2989478,74.7542571,India,Coastal India / Marine,,2015,4,iNaturalist,Scientific,172518931,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,18,74,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,18.8954234472,72.9613253684,India,Maharashtra (Coastal),,2017,10,iNaturalist,Scientific,171538156,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,18,72,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,26.7272355,70.5890693,India,Coastal India / Marine,,2023,1,iNaturalist,Scientific,171178814,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,26,70,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,11.9446843155,75.3849381208,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,167509575,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,11.9446843155,75.3849381208,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,167167924,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,11.9446843155,75.3849381208,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,167167237,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.0001709017,77.5888815717,India,Coastal India / Marine,,2023,2,iNaturalist,Scientific,166726324,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,27,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.000362775,77.5887182517,India,Coastal India / Marine,,2023,2,iNaturalist,Scientific,166726321,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,27,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,11.9446843155,75.3849381208,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,166548327,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,11.9446843155,75.3849381208,India,Coastal India / Marine,,2023,4,iNaturalist,Scientific,166547876,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,21.6465083333,87.5637616667,India,Coastal India / Marine,,2019,3,iNaturalist,Scientific,166042984,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,21,87,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,21.6463066667,87.56363,India,Coastal India / Marine,,2019,3,iNaturalist,Scientific,165871475,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,21,87,Mangrove
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,27.2784709467,77.38102558,India,Coastal India / Marine,,2023,2,iNaturalist,Scientific,165208686,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,27,77,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,18.2719218361,74.7962046415,India,Coastal India / Marine,,2019,4,iNaturalist,Scientific,164741185,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,18,74,Open_Ocean
Tringa erythropus,Spotted Redshank,Aves,Checklist Verified,11.9446843155,75.3849381208,India,Coastal India / Marine,,2023,3,iNaturalist,Scientific,164169958,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
